customer_id,age,income,tenure_months,policy_type,monthly_premium,claim_count,customer_service_calls,late_payments,satisfaction_score,discount_received,churned,annual_revenue,value_segment,risk_segment,predicted_churn_probability,churn_risk_group
2392,35,32505.67,38,Home,128.33,0,2,0,3,0,0,1539.96,Medium Value,Low Satisfaction,0.12904379611334177,Low Risk
2393,57,39395.13,44,Life,40.0,0,1,0,6,1,0,480.0,Low Value,Medium Satisfaction,0.03996358798139685,Low Risk
2394,38,105295.69,57,Auto,179.83,0,0,2,9,1,0,2157.96,High Value,High Satisfaction,0.05053258670367696,Low Risk
2395,32,48868.17,115,Home,81.92,1,0,0,10,0,0,983.04,Low Value,High Satisfaction,0.009745386057913313,Low Risk
2396,50,50264.33,59,Auto,173.33,0,1,0,1,0,0,2079.96,High Value,Low Satisfaction,0.09559663583976741,Low Risk
2397,52,45734.08,113,Auto,157.06,0,2,0,3,0,0,1884.72,High Value,Low Satisfaction,0.033920642474342434,Low Risk
2398,43,90265.81,34,Home,126.05,0,0,1,2,0,0,1512.6,Medium Value,Low Satisfaction,0.19691759925950347,Low Risk
2399,25,37423.93,75,Renters,177.9,1,0,0,3,0,0,2134.8,High Value,Low Satisfaction,0.06536444857138521,Low Risk
2400,53,65493.91,95,Auto,158.45,1,0,2,2,1,0,1901.3999999999999,High Value,Low Satisfaction,0.07035633287248573,Low Risk
2401,65,59156.32,82,Auto,149.78,2,2,0,3,0,0,1797.3600000000001,Medium Value,Low Satisfaction,0.04613517222984772,Low Risk
2402,47,87803.34,23,Auto,57.77,0,2,0,4,0,0,693.24,Low Value,Low Satisfaction,0.07700403801506636,Low Risk
2403,40,52598.98,86,Renters,136.79,1,2,0,7,1,0,1641.48,Medium Value,Medium Satisfaction,0.015724294477962496,Low Risk
2404,59,74136.0,43,Renters,79.07,1,1,2,2,1,1,948.8399999999999,Low Value,Low Satisfaction,0.4458311158084705,Medium Risk
2405,61,39233.24,82,Home,85.68,0,3,1,2,0,0,1028.16,Low Value,Low Satisfaction,0.03818803270336685,Low Risk
2406,31,115026.7,40,Home,118.75,0,1,0,2,0,0,1425.0,Medium Value,Low Satisfaction,0.13012100255245015,Low Risk
2407,31,59728.97,47,Renters,200.85,1,0,0,6,1,0,2410.2,High Value,Medium Satisfaction,0.18712412901402156,Low Risk
2408,19,65192.8,41,Renters,151.44,0,1,2,8,0,0,1817.28,Medium Value,High Satisfaction,0.10002016672667478,Low Risk
2409,72,101404.6,47,Renters,154.41,1,0,0,4,0,0,1852.92,Medium Value,Low Satisfaction,0.1418870722170038,Low Risk
2410,54,52093.2,103,Renters,169.67,0,2,0,10,0,0,2036.04,High Value,High Satisfaction,0.0237786004536545,Low Risk
2411,22,101682.41,20,Home,95.64,0,2,1,3,0,0,1147.68,Low Value,Low Satisfaction,0.16343102438806512,Low Risk
2412,55,55947.63,77,Home,64.06,1,2,0,9,0,0,768.72,Low Value,High Satisfaction,0.01617186107532789,Low Risk
2413,62,79777.36,109,Renters,56.07,0,0,1,1,1,0,672.84,Low Value,Low Satisfaction,0.018874293041603766,Low Risk
2414,58,52401.0,65,Life,145.4,0,0,0,10,0,0,1744.8000000000002,Medium Value,High Satisfaction,0.021281785589314425,Low Risk
2415,71,35167.2,116,Auto,179.4,1,6,1,2,0,0,2152.8,High Value,Low Satisfaction,0.09858041944992177,Low Risk
2416,64,74121.08,68,Auto,176.07,0,1,0,7,0,0,2112.84,High Value,Medium Satisfaction,0.04305210246011838,Low Risk
2417,31,79077.87,24,Life,97.6,0,1,0,3,0,0,1171.1999999999998,Low Value,Low Satisfaction,0.14216902016158087,Low Risk
2418,73,36050.51,100,Auto,196.0,0,0,0,9,1,0,2352.0,High Value,High Satisfaction,0.024813357089071352,Low Risk
2419,56,58244.72,36,Renters,226.94,2,1,0,1,1,1,2723.2799999999997,High Value,Low Satisfaction,0.5909398919646867,Medium Risk
2420,42,91416.7,45,Auto,162.34,0,0,0,9,1,0,1948.08,High Value,High Satisfaction,0.05325371898300797,Low Risk
2421,37,78202.62,2,Auto,201.93,0,4,0,6,0,1,2423.16,High Value,Medium Satisfaction,0.6114125853150641,High Risk
2422,19,56305.27,28,Auto,174.29,0,0,0,1,0,1,2091.48,High Value,Low Satisfaction,0.4497083632659845,Medium Risk
2423,56,51854.43,26,Auto,124.66,0,0,0,9,1,0,1495.92,Medium Value,High Satisfaction,0.04162553741021109,Low Risk
2424,23,107861.38,23,Auto,105.09,1,2,0,9,0,0,1261.08,Low Value,High Satisfaction,0.09554946517483968,Low Risk
2425,34,33167.49,79,Home,62.41,1,1,0,10,1,0,748.92,Low Value,High Satisfaction,0.018482141051876816,Low Risk
2426,42,63697.63,36,Renters,114.99,1,1,0,5,1,0,1379.8799999999999,Low Value,Medium Satisfaction,0.06945572726605997,Low Risk
2427,74,32776.67,91,Life,124.34,0,1,0,7,0,0,1492.08,Medium Value,Medium Satisfaction,0.020026211487023923,Low Risk
2428,45,93925.92,6,Auto,125.34,1,1,0,3,1,0,1504.08,Medium Value,Low Satisfaction,0.37515520364877813,Medium Risk
2429,19,64843.28,35,Home,129.93,2,1,0,8,0,0,1559.16,Medium Value,High Satisfaction,0.07602606860969569,Low Risk
2430,52,68919.83,103,Home,40.0,1,0,0,3,1,0,480.0,Low Value,Low Satisfaction,0.008345366115293008,Low Risk
2431,54,125915.63,38,Home,170.06,2,3,1,10,1,0,2040.72,High Value,High Satisfaction,0.16067669558051215,Low Risk
2432,22,51943.6,35,Home,175.28,1,1,0,7,0,0,2103.36,High Value,Medium Satisfaction,0.14258547803891486,Low Risk
2433,18,103468.67,100,Auto,151.7,2,0,0,4,1,0,1820.3999999999999,Medium Value,Low Satisfaction,0.02812121636105813,Low Risk
2434,57,56403.9,74,Auto,82.38,0,1,0,5,1,0,988.56,Low Value,Medium Satisfaction,0.01582959133899208,Low Risk
2435,29,59862.73,94,Auto,151.51,2,2,0,7,0,0,1818.12,Medium Value,Medium Satisfaction,0.0208387674098473,Low Risk
2436,73,123039.86,53,Auto,136.02,6,0,0,2,1,0,1632.2400000000002,Medium Value,Low Satisfaction,0.11418166050737534,Low Risk
2437,53,61456.01,105,Renters,156.35,0,1,1,4,0,0,1876.1999999999998,High Value,Low Satisfaction,0.021050522722266214,Low Risk
2438,62,34763.83,38,Auto,204.8,0,3,0,7,1,1,2457.6000000000004,High Value,Medium Satisfaction,0.6047442096586577,High Risk
2439,40,71202.21,93,Renters,126.97,0,1,0,3,0,0,1523.6399999999999,Medium Value,Low Satisfaction,0.01885715081238313,Low Risk
2440,64,61199.79,116,Life,143.17,0,1,0,4,0,0,1718.04,Medium Value,Low Satisfaction,0.0312113924008412,Low Risk
2441,48,73076.11,59,Life,96.1,0,1,1,10,0,0,1153.1999999999998,Low Value,High Satisfaction,0.012358787928326835,Low Risk
2442,28,62060.85,43,Life,176.48,2,1,0,8,0,0,2117.7599999999998,High Value,High Satisfaction,0.09613714446819432,Low Risk
2443,27,113741.98,103,Auto,166.62,1,3,0,3,0,0,1999.44,High Value,Low Satisfaction,0.077295868913128,Low Risk
2444,20,77248.19,114,Home,144.75,0,2,1,9,0,0,1737.0,Medium Value,High Satisfaction,0.026314035106858053,Low Risk
2445,71,41350.78,4,Auto,87.61,1,3,0,5,1,0,1051.32,Low Value,Medium Satisfaction,0.3624256606931878,Medium Risk
2446,31,67740.03,5,Renters,104.25,1,1,0,2,0,0,1251.0,Low Value,Low Satisfaction,0.4135598845840827,Medium Risk
2447,33,47408.14,68,Renters,52.59,1,3,0,8,0,0,631.08,Low Value,High Satisfaction,0.02206701917152942,Low Risk
2448,27,59550.3,100,Renters,103.72,0,0,0,10,1,0,1244.6399999999999,Low Value,High Satisfaction,0.017317745542596047,Low Risk
2449,46,44970.3,45,Auto,166.92,1,1,0,8,1,0,2003.04,High Value,High Satisfaction,0.05681575068280857,Low Risk
2450,27,111356.61,80,Renters,152.81,1,0,1,1,1,0,1833.72,Medium Value,Low Satisfaction,0.0836625654662737,Low Risk
2451,29,49789.54,25,Auto,142.19,1,1,0,9,0,0,1706.28,Medium Value,High Satisfaction,0.06648620160569728,Low Risk
2452,47,80126.42,78,Auto,201.79,0,3,2,2,1,0,2421.48,High Value,Low Satisfaction,0.26153335979492043,Low Risk
2453,58,57883.45,11,Renters,148.7,1,2,0,4,0,0,1784.3999999999999,Medium Value,Low Satisfaction,0.38835304864891745,Medium Risk
2454,18,39514.91,29,Auto,109.03,0,3,1,6,1,0,1308.3600000000001,Low Value,Medium Satisfaction,0.08141133071347967,Low Risk
2455,22,69348.28,34,Life,103.5,1,1,0,9,1,0,1242.0,Low Value,High Satisfaction,0.0439512699884333,Low Risk
2456,37,73815.22,86,Auto,124.57,0,3,0,1,1,0,1494.84,Medium Value,Low Satisfaction,0.04164717068792912,Low Risk
2457,25,77289.78,14,Renters,114.74,0,1,0,9,1,0,1376.8799999999999,Low Value,High Satisfaction,0.10472632262959751,Low Risk
2458,60,20000.0,24,Home,177.88,2,1,1,8,0,1,2134.56,High Value,High Satisfaction,0.40184313182086734,Medium Risk
2459,29,37833.39,59,Renters,153.97,0,2,0,7,1,0,1847.6399999999999,Medium Value,Medium Satisfaction,0.03712647811415372,Low Risk
2460,18,86066.2,39,Renters,120.61,0,0,0,2,0,0,1447.32,Medium Value,Low Satisfaction,0.11255559868008026,Low Risk
2461,74,44680.65,26,Life,122.33,0,0,1,7,0,0,1467.96,Medium Value,Medium Satisfaction,0.07070352202522047,Low Risk
2462,71,69464.77,43,Auto,166.65,1,1,0,2,0,0,1999.8000000000002,High Value,Low Satisfaction,0.29565427803043864,Low Risk
2463,37,37323.46,36,Life,180.49,1,0,0,9,0,0,2165.88,High Value,High Satisfaction,0.09725075711827603,Low Risk
2464,45,81095.22,39,Auto,52.05,1,2,0,4,1,0,624.5999999999999,Low Value,Low Satisfaction,0.06496810911773487,Low Risk
2465,74,85487.93,61,Auto,127.3,2,2,0,2,0,0,1527.6,Medium Value,Low Satisfaction,0.0800534930879778,Low Risk
2466,60,81102.02,16,Auto,139.12,0,0,0,5,0,0,1669.44,Medium Value,Medium Satisfaction,0.1475414070821138,Low Risk
2467,54,87716.25,102,Renters,159.67,1,2,1,9,1,0,1916.04,High Value,High Satisfaction,0.013425177682665464,Low Risk
2468,64,99405.8,59,Home,140.08,0,0,0,4,0,1,1680.96,Medium Value,Low Satisfaction,0.12660234657400538,Low Risk
2469,54,39170.37,96,Renters,153.32,0,2,0,5,0,0,1839.84,Medium Value,Medium Satisfaction,0.02696284849588331,Low Risk
2470,29,47649.22,6,Renters,124.34,0,0,0,8,0,0,1492.08,Medium Value,High Satisfaction,0.11662745004294274,Low Risk
2471,54,84745.96,98,Auto,98.74,2,4,0,3,0,0,1184.8799999999999,Low Value,Low Satisfaction,0.04289611750042617,Low Risk
2472,66,89864.83,56,Life,170.29,2,2,0,6,0,0,2043.48,High Value,Medium Satisfaction,0.08005030917075348,Low Risk
2473,66,50164.46,8,Auto,171.72,0,2,0,1,0,1,2060.64,High Value,Low Satisfaction,0.5169896040863067,Medium Risk
2474,73,48634.51,94,Renters,164.33,1,3,2,3,0,0,1971.96,High Value,Low Satisfaction,0.10021355565542554,Low Risk
2475,61,50651.3,27,Auto,172.34,0,2,0,8,0,0,2068.08,High Value,High Satisfaction,0.1454184607500675,Low Risk
2476,73,29687.91,71,Home,91.27,0,1,0,10,0,0,1095.24,Low Value,High Satisfaction,0.013755925345324193,Low Risk
2477,45,37028.95,27,Auto,112.17,0,1,2,10,1,0,1346.04,Low Value,High Satisfaction,0.07254458715766439,Low Risk
2478,64,37559.56,89,Auto,185.39,0,0,1,6,1,0,2224.68,High Value,Medium Satisfaction,0.04064072098795058,Low Risk
2479,32,58529.83,46,Auto,151.03,0,2,0,10,0,0,1812.3600000000001,Medium Value,High Satisfaction,0.046268859602533983,Low Risk
2480,23,70958.4,41,Auto,137.53,1,1,0,4,0,0,1650.3600000000001,Medium Value,Low Satisfaction,0.11268037643598376,Low Risk
2481,61,74536.4,79,Auto,123.66,2,0,1,8,1,0,1483.92,Medium Value,High Satisfaction,0.014404530987284128,Low Risk
2482,37,53811.63,25,Auto,192.06,0,1,1,3,0,1,2304.7200000000003,High Value,Low Satisfaction,0.5430105799299063,Medium Risk
2483,67,54352.28,86,Home,55.33,1,0,1,2,0,0,663.96,Low Value,Low Satisfaction,0.026158496605806096,Low Risk
2484,31,67720.55,18,Renters,148.23,1,0,0,10,0,0,1778.7599999999998,Medium Value,High Satisfaction,0.05170330935769554,Low Risk
2485,19,32087.68,12,Home,132.0,0,0,0,8,0,0,1584.0,Medium Value,High Satisfaction,0.18119071901496858,Low Risk
2486,26,86107.69,87,Renters,78.64,0,0,1,4,1,0,943.6800000000001,Low Value,Low Satisfaction,0.02206196088353919,Low Risk
2487,54,93278.48,51,Home,207.75,0,1,0,9,1,0,2493.0,High Value,High Satisfaction,0.07741298258467672,Low Risk
2488,37,51237.23,109,Home,40.0,3,0,0,3,0,0,480.0,Low Value,Low Satisfaction,0.029768726173734935,Low Risk
2489,43,56234.4,39,Home,140.46,0,0,1,9,0,0,1685.52,Medium Value,High Satisfaction,0.0691711629529173,Low Risk
2490,46,92352.87,89,Auto,158.78,0,3,2,10,0,0,1905.3600000000001,High Value,High Satisfaction,0.019036973387219124,Low Risk
2491,18,62292.86,10,Home,91.12,1,2,0,6,1,0,1093.44,Low Value,Medium Satisfaction,0.3216399035011495,Medium Risk
2492,72,77941.4,94,Auto,147.48,0,2,0,5,0,0,1769.7599999999998,Medium Value,Medium Satisfaction,0.03281252021780348,Low Risk
2493,52,62969.28,74,Renters,124.9,1,0,0,2,0,0,1498.8000000000002,Medium Value,Low Satisfaction,0.031383105203111196,Low Risk
2494,23,99238.76,98,Renters,179.46,1,1,0,6,0,0,2153.52,High Value,Medium Satisfaction,0.06251042381741582,Low Risk
2495,54,75781.75,110,Auto,293.12,1,0,0,4,0,0,3517.44,High Value,Low Satisfaction,0.2191967027151131,Low Risk
2496,70,77048.43,77,Renters,150.24,1,3,1,5,1,0,1802.88,Medium Value,Medium Satisfaction,0.04837340212384229,Low Risk
2497,22,77458.74,54,Auto,162.18,0,2,0,6,1,0,1946.16,High Value,Medium Satisfaction,0.053399838211514256,Low Risk
2498,50,52787.5,29,Auto,91.12,0,2,0,7,0,0,1093.44,Low Value,Medium Satisfaction,0.033107494766664095,Low Risk
2499,66,54808.74,102,Auto,144.67,1,1,0,4,0,0,1736.04,Medium Value,Low Satisfaction,0.02676627907253865,Low Risk
2500,68,81923.4,41,Renters,118.21,1,1,1,8,0,0,1418.52,Medium Value,High Satisfaction,0.04228786600576857,Low Risk
2501,31,67781.08,109,Renters,170.05,1,0,0,5,1,0,2040.6000000000001,High Value,Medium Satisfaction,0.022948625625899215,Low Risk
2502,29,39092.56,9,Renters,70.83,1,2,0,7,0,0,849.96,Low Value,Medium Satisfaction,0.13452713708808858,Low Risk
2503,59,106208.3,63,Auto,86.69,0,3,0,6,0,0,1040.28,Low Value,Medium Satisfaction,0.03413593025163479,Low Risk
2504,37,86517.58,77,Home,188.1,1,0,0,5,0,0,2257.2,High Value,Medium Satisfaction,0.06959855116243373,Low Risk
2505,70,65827.78,37,Renters,144.45,1,5,0,7,0,0,1733.3999999999999,Medium Value,Medium Satisfaction,0.13680671258137878,Low Risk
2506,67,58982.98,14,Auto,194.57,1,1,0,4,1,0,2334.84,High Value,Low Satisfaction,0.4321917318262523,Medium Risk
2507,41,69370.87,101,Home,151.37,0,0,0,7,0,0,1816.44,Medium Value,Medium Satisfaction,0.011179822656830131,Low Risk
2508,60,76385.44,73,Auto,157.94,1,1,1,3,0,0,1895.28,High Value,Low Satisfaction,0.06629837557660533,Low Risk
2509,51,20273.98,72,Auto,121.07,1,0,0,8,1,0,1452.84,Medium Value,High Satisfaction,0.022712776496984142,Low Risk
2510,42,111471.69,39,Home,126.29,0,4,2,10,1,0,1515.48,Medium Value,High Satisfaction,0.06698059827931148,Low Risk
2511,67,47622.55,40,Home,178.4,1,3,0,4,0,1,2140.8,High Value,Low Satisfaction,0.4501516128862364,Medium Risk
2512,46,64958.08,54,Auto,128.55,1,3,1,4,0,0,1542.6000000000001,Medium Value,Low Satisfaction,0.07078812537905187,Low Risk
2513,74,65767.07,3,Auto,188.26,0,2,1,1,1,1,2259.12,High Value,Low Satisfaction,0.663836145883175,High Risk
2514,56,108930.7,55,Auto,130.06,2,0,1,8,0,0,1560.72,Medium Value,High Satisfaction,0.02795064337844682,Low Risk
2515,48,63061.28,111,Auto,81.92,2,0,0,5,1,0,983.04,Low Value,Medium Satisfaction,0.006240968588529172,Low Risk
2516,73,99947.16,104,Auto,77.82,2,0,1,9,0,0,933.8399999999999,Low Value,High Satisfaction,0.007052509612606514,Low Risk
2517,64,73948.0,33,Auto,127.27,0,0,0,3,0,0,1527.24,Medium Value,Low Satisfaction,0.16145436815288927,Low Risk
2518,60,43838.53,96,Home,176.21,1,2,0,5,0,0,2114.52,High Value,Medium Satisfaction,0.051617829299577415,Low Risk
2519,67,67963.56,71,Auto,105.07,0,1,0,4,0,0,1260.84,Low Value,Low Satisfaction,0.02329457777755663,Low Risk
2520,40,62392.81,19,Renters,167.93,0,0,0,7,0,1,2015.16,High Value,Medium Satisfaction,0.20258168910620572,Low Risk
2521,61,41150.45,34,Renters,139.53,0,2,0,10,1,0,1674.3600000000001,Medium Value,High Satisfaction,0.05223905821270976,Low Risk
2522,55,72869.9,78,Auto,162.28,0,1,0,5,0,0,1947.3600000000001,High Value,Medium Satisfaction,0.0567708518331826,Low Risk
2523,37,65486.26,50,Auto,121.96,2,3,0,2,0,1,1463.52,Medium Value,Low Satisfaction,0.18587856198773384,Low Risk
2524,40,77241.28,47,Renters,143.24,1,0,1,6,1,0,1718.88,Medium Value,Medium Satisfaction,0.058893174674384235,Low Risk
2525,62,69253.76,46,Auto,177.24,1,0,0,4,0,0,2126.88,High Value,Low Satisfaction,0.2820939942643695,Low Risk
2526,69,50675.74,56,Auto,134.23,1,0,2,6,1,0,1610.7599999999998,Medium Value,Medium Satisfaction,0.052960460936761614,Low Risk
2527,33,81903.35,57,Auto,111.38,0,0,0,1,1,0,1336.56,Low Value,Low Satisfaction,0.059405957214415654,Low Risk
2528,67,51263.24,83,Home,53.2,0,0,1,1,0,0,638.4000000000001,Low Value,Low Satisfaction,0.026359479088929723,Low Risk
2529,59,20000.0,51,Home,159.37,1,1,1,4,0,1,1912.44,High Value,Low Satisfaction,0.3421761244365063,Medium Risk
2530,72,67830.36,54,Life,100.28,0,1,2,7,1,0,1203.3600000000001,Low Value,Medium Satisfaction,0.021783903291398676,Low Risk
2531,25,52810.38,90,Renters,111.58,0,2,0,7,0,0,1338.96,Low Value,Medium Satisfaction,0.025816671627414106,Low Risk
2532,67,73406.87,81,Auto,86.81,1,2,0,1,1,0,1041.72,Low Value,Low Satisfaction,0.02459068117081552,Low Risk
2533,38,108975.18,118,Auto,124.65,0,0,0,5,1,0,1495.8000000000002,Medium Value,Medium Satisfaction,0.011200043497681165,Low Risk
2534,18,109610.27,28,Auto,229.39,2,2,0,6,0,1,2752.68,High Value,Medium Satisfaction,0.3337186718504108,Medium Risk
2535,72,61367.3,19,Auto,150.84,1,0,0,5,0,0,1810.08,Medium Value,Medium Satisfaction,0.15193008571450212,Low Risk
2536,25,46816.67,27,Auto,106.01,1,1,0,7,1,0,1272.1200000000001,Low Value,Medium Satisfaction,0.06236010867104021,Low Risk
2537,46,77863.03,48,Auto,114.47,0,1,0,6,1,0,1373.6399999999999,Low Value,Medium Satisfaction,0.029818929574190575,Low Risk
2538,49,56855.04,116,Auto,70.26,2,1,0,5,1,0,843.1200000000001,Low Value,Medium Satisfaction,0.00800293045371253,Low Risk
2539,55,73619.08,19,Auto,84.12,0,0,0,5,0,0,1009.44,Low Value,Medium Satisfaction,0.06313711354997889,Low Risk
2540,22,50461.06,97,Auto,76.97,0,1,0,9,1,0,923.64,Low Value,High Satisfaction,0.011071717782788839,Low Risk
2541,64,70515.23,51,Life,147.16,2,0,4,3,1,0,1765.92,Medium Value,Low Satisfaction,0.18424409965933936,Low Risk
2542,39,47136.57,7,Home,155.1,1,1,0,9,1,0,1861.1999999999998,Medium Value,High Satisfaction,0.08872150829846102,Low Risk
2543,64,91053.58,29,Life,138.49,1,0,0,2,0,0,1661.88,Medium Value,Low Satisfaction,0.23575493876850445,Low Risk
2544,51,52020.49,119,Auto,151.64,1,1,0,10,0,0,1819.6799999999998,Medium Value,High Satisfaction,0.014719638355551663,Low Risk
2545,18,79544.26,43,Home,100.52,0,3,0,7,0,0,1206.24,Low Value,Medium Satisfaction,0.03315028215980229,Low Risk
2546,72,37175.12,69,Auto,83.33,0,2,1,6,1,0,999.96,Low Value,Medium Satisfaction,0.027786002920428834,Low Risk
2547,72,82185.82,94,Auto,83.04,0,2,0,8,0,0,996.48,Low Value,High Satisfaction,0.010019721694862047,Low Risk
2548,43,43739.55,113,Auto,81.05,1,2,0,9,0,0,972.5999999999999,Low Value,High Satisfaction,0.011051112889621328,Low Risk
2549,60,70745.89,107,Life,151.14,0,0,1,6,0,0,1813.6799999999998,Medium Value,Medium Satisfaction,0.01614353076657325,Low Risk
2550,27,87510.42,58,Life,225.62,3,2,1,2,0,0,2707.44,High Value,Low Satisfaction,0.3727714287783439,Medium Risk
2551,47,60600.38,8,Auto,87.87,1,2,0,10,1,0,1054.44,Low Value,High Satisfaction,0.06106617925211764,Low Risk
2552,67,42358.33,42,Auto,119.61,0,1,0,4,0,1,1435.32,Medium Value,Low Satisfaction,0.13372902933248723,Low Risk
2553,35,75929.88,76,Auto,144.13,0,3,0,3,0,1,1729.56,Medium Value,Low Satisfaction,0.11876034658439982,Low Risk
2554,34,46498.41,42,Auto,122.44,1,3,1,3,1,0,1469.28,Medium Value,Low Satisfaction,0.11928057737218803,Low Risk
2555,43,56106.6,13,Auto,149.98,1,1,0,5,1,1,1799.7599999999998,Medium Value,Medium Satisfaction,0.25132608644113236,Low Risk
2556,25,70840.18,26,Auto,109.11,0,1,0,10,1,0,1309.32,Low Value,High Satisfaction,0.03845634504839339,Low Risk
2557,64,94934.87,18,Home,104.38,0,2,2,1,0,1,1252.56,Low Value,Low Satisfaction,0.6005782423063849,High Risk
2558,57,65584.17,42,Auto,126.79,0,0,0,9,1,0,1521.48,Medium Value,High Satisfaction,0.04227446616730725,Low Risk
2559,66,65502.87,51,Auto,149.7,1,0,0,4,0,0,1796.3999999999999,Medium Value,Low Satisfaction,0.13966282399173752,Low Risk
2560,29,81225.28,116,Auto,192.71,0,0,0,7,1,0,2312.52,High Value,Medium Satisfaction,0.03143085067406852,Low Risk
2561,44,66108.18,113,Auto,151.95,0,2,0,7,1,0,1823.3999999999999,Medium Value,Medium Satisfaction,0.012757545499492151,Low Risk
2562,25,78981.66,84,Life,123.65,1,0,0,7,1,0,1483.8000000000002,Medium Value,Medium Satisfaction,0.03270882104534883,Low Risk
2563,42,88727.74,16,Auto,172.39,0,2,1,5,0,0,2068.68,High Value,Medium Satisfaction,0.23192989797318675,Low Risk
2564,63,57789.78,101,Renters,180.0,0,1,0,4,1,0,2160.0,High Value,Low Satisfaction,0.030690061044563652,Low Risk
2565,21,20000.0,3,Renters,121.35,1,0,0,4,1,0,1456.1999999999998,Medium Value,Low Satisfaction,0.2987416306447843,Low Risk
2566,50,47005.6,91,Life,128.43,1,2,0,5,0,0,1541.16,Medium Value,Medium Satisfaction,0.019053607091817165,Low Risk
2567,18,91591.0,79,Renters,115.78,2,1,0,6,0,0,1389.3600000000001,Low Value,Medium Satisfaction,0.04569809651067583,Low Risk
2568,36,64257.17,98,Home,171.94,0,3,0,10,1,0,2063.2799999999997,High Value,High Satisfaction,0.02483927908536524,Low Risk
2569,48,57539.13,45,Renters,138.34,0,0,0,7,0,0,1660.08,Medium Value,Medium Satisfaction,0.03758323027171099,Low Risk
2570,33,90669.27,22,Auto,71.75,0,2,0,5,0,0,861.0,Low Value,Medium Satisfaction,0.08586649896285632,Low Risk
2571,31,62770.85,104,Home,153.28,2,0,0,9,0,0,1839.3600000000001,Medium Value,High Satisfaction,0.02282634658361184,Low Risk
2572,70,20000.0,23,Life,202.03,1,1,0,9,0,0,2424.36,High Value,High Satisfaction,0.2506354329385561,Low Risk
2573,65,31883.35,59,Renters,205.59,1,1,1,1,0,0,2467.08,High Value,Low Satisfaction,0.1978420110858904,Low Risk
2574,22,74210.26,62,Life,113.44,0,1,0,5,0,0,1361.28,Low Value,Medium Satisfaction,0.037548182352476596,Low Risk
